,0,1
10,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(1138, 1139, '阿桂'), (1585, 1586, '这姓')]"
11,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(1528, 1532, '阿Ｑ的籍贯'), (1596, 1597, '籍贯')]"
12,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(1611, 1612, '未庄'), (1628, 1628, '未'), (1637, 1639, '未庄人'), (1821, 1822, '未庄'), (1916, 1917, '未庄')]"
13,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(1099, 1102, '这篇文章'), (1753, 1760, '我这《阿Ｑ正传》')]"
14,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(1802, 1814, '连他先前的〈行状〉〔１６〕'), (1849, 1854, '他的〈行状〉'), (2021, 2024, '〈行状〉')]"
15,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(2118, 2119, '阿Ｑ'), (2136, 2136, '他'), (2217, 2218, '阿Ｑ'), (2232, 2232, '他'), (2235, 2235, '我'), (2253, 2254, '阿Ｑ'), (2263, 2263, '他'), (2298, 2298, '他'), (2316, 2316, '他'), (2356, 2356, '他'), (2400, 2401, '阿Ｑ'), (2436, 2436, '他'), (2484, 2485, '阿Ｑ'), (2503, 2503, '他'), (2567, 2568, '阿Ｑ'), (2589, 2589, '他'), (2597, 2597, '他'), (2614, 2615, '阿Ｑ'), (2625, 2625, '他'), (2648, 2648, '阿'), (2648, 2649, '阿Ｑ'), (2649, 2649, 'Ｑ'), (2671, 2671, '他'), (2696, 2697, '阿Ｑ'), (2705, 2705, '他'), (2730, 2731, '阿Ｑ'), (2749, 2749, '你'), (2764, 2764, '他'), (2797, 2798, '阿Ｑ'), (2805, 2805, '他'), (2836, 2836, '他'), (2846, 2847, '阿Ｑ'), (2890, 2891, '阿Ｑ'), (2902, 2902, '我'), (2937, 2938, '阿Ｑ'), (2959, 2960, '阿Ｑ'), (2972, 2972, '他'), (2991, 2991, '他'), (3003, 3003, '他'), (3007, 3008, '阿Ｑ'), (3025, 3026, '自己'), (3035, 3036, '阿Ｑ'), (3044, 3045, '自己'), (3066, 3066, '我')]"
16,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(2170, 2172, '文童者'), (2210, 2211, '文童')]"
17,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(2268, 2270, '城里人'), (2306, 2308, '城里人')]"
18,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(2370, 2372, '未庄人'), (2388, 2389, '他们')]"
19,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(2659, 2664, '未庄的闲人们'), (2677, 2678, '他们'), (2724, 2725, '他们'), (2828, 2829, '闲人'), (2875, 2876, '闲人')]"
20,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(2974, 2982, '这一种精神上的胜利'), (2974, 2983, '这一种精神上的胜利法')]"
21,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(2860, 2862, '黄辫子'), (2991, 2994, '他黄辫子'), (3044, 3047, '自己的辫')]"
22,"[(0, 1, '阿Ｑ'), (11, 12, '阿Ｑ'), (110, 111, '阿Ｑ'), (266, 267, '阿Ｑ'), (292, 293, '阿Ｑ'), (307, 308, '阿Ｑ'), (401, 402, '阿Ｑ'), (412, 412, '他'), (426, 427, '阿Ｑ'), (613, 614, '阿Ｑ'), (623, 623, '他'), (666, 667, '阿Ｑ'), (686, 686, '他'), (695, 695, '他'), (712, 712, '他'), (751, 752, '阿Ｑ'), (775, 776, '阿Ｑ'), (778, 782, '你这浑小子'), (784, 784, '你'), (786, 786, '我'), (788, 788, '你'), (795, 796, '阿Ｑ'), (818, 818, '你'), (828, 828, '你'), (835, 835, '你'), (841, 842, '阿Ｑ'), (862, 862, '他'), (869, 869, '你'), (878, 878, '你'), (886, 887, '阿Ｑ'), (893, 893, '他'), (943, 944, '阿Ｑ'), (949, 950, '自己'), (955, 955, '他'), (995, 995, '他'), (1009, 1010, '阿Ｑ')]","[(3102, 3102, '他'), (3124, 3124, '他'), (3127, 3128, '阿Ｑ'), (3144, 3145, '阿Ｑ'), (3158, 3158, '他'), (3161, 3161, '他'), (3226, 3227, '阿Ｑ'), (3296, 3296, '他'), (3316, 3317, '阿Ｑ'), (3332, 3332, '他'), (3384, 3385, '阿Ｑ'), (3407, 3408, '阿Ｑ'), (3439, 3439, '他'), (3510, 3511, '阿Ｑ'), (3520, 3520, '他'), (3574, 3575, '阿Ｑ'), (3587, 3587, '他'), (3598, 3598, '他'), (3625, 3625, '他'), (3641, 3641, '他'), (3674, 3674, '他'), (3724, 3724, '他'), (3727, 3727, '他'), (3746, 3746, '他'), (3792, 3792, '他'), (3822, 3823, '自己'), (3837, 3837, '他'), (3853, 3853, '他'), (3862, 3862, '他'), (3910, 3911, '自己'), (3930, 3931, '自己'), (3964, 3964, '他')]"
