,sentence_id,token_id,token,POS_tag
387,12,387,﹐,w
388,12,388,便,d
389,12,389,从,p
390,12,390,不,d
391,12,391,入,v
392,12,392,三教九流,i
393,12,393,的,u
394,12,394,小说家,n
395,12,395,〔,w
396,12,396,９,m
397,12,397,〕,w
398,12,398,所谓,v
399,12,399,“,w
400,12,400,闲话,n
401,12,401,休,v
402,12,402,题,v
403,12,403,言归正传,i
404,12,404,”,w
405,12,405,这,r
406,12,406,一,m
407,12,407,句,q
408,12,408,套话,n
409,12,409,里,f
410,12,410,﹐,w
411,12,411,取出,v
412,12,412,〈,w
413,12,413,正传,n
414,12,414,〉,w
415,12,415,两,m
416,12,416,个,q
417,12,417,字,n
418,12,418,来,v
419,12,419,﹐,w
420,12,420,作为,v
421,12,421,名目,n
422,12,422,﹐,w
423,12,423,即使,c
424,12,424,与,p
425,12,425,古人,n
426,12,426,所,u
427,12,427,撰,Vg
428,12,428,《,w
429,12,429,书法,n
430,12,430,正传,n
431,12,431,》,w
432,12,432,〔,w
433,12,433,１０,m
434,12,434,〕,w
435,12,435,的,u
436,12,436,〈,w
437,12,437,正传,n
438,12,438,〉,w
439,12,439,字面,n
440,12,440,上,f
441,12,441,很,d
442,12,442,相,d
443,12,443,混,a
444,12,444,﹐,w
445,12,445,也,d
446,12,446,顾,v
447,12,447,不,d
448,12,448,得,v
449,12,449,了,y
450,12,450,。,w
451,13,451,第二,m
452,13,452,﹐,w
453,13,453,立传,v
454,13,454,的,u
455,13,455,通例,n
456,13,456,﹐,w
457,13,457,开首,n
458,13,458,大抵,d
459,13,459,该,v
460,13,460,是,v
461,13,461,“,w
462,13,462,某,r
463,13,463,﹐,w
464,13,464,字,n
465,13,465,某,r
466,13,466,﹐,w
467,13,467,某,r
468,13,468,地,n
469,13,469,人,n
470,13,470,也,y
471,13,471,”,w
472,13,472,﹐,w
473,13,473,而,c
474,13,474,我,r
475,13,475,并,d
476,13,476,不,d
477,13,477,知道,v
478,13,478,阿Ｑ,nr
479,13,479,姓,v
480,13,480,什么,r
481,13,481,。,w
482,14,482,有,v
483,14,483,一,m
484,14,484,回,q
485,14,485,﹐,w
486,14,486,他,r
487,14,487,似乎,d
488,14,488,是,v
489,14,489,姓,v
490,14,490,赵,nr
491,14,491,﹐,w
492,14,492,但,c
493,14,493,第二,m
494,14,494,日,q
495,14,495,便,d
496,14,496,模糊,v
497,14,497,了,y
498,14,498,。,w
499,15,499,那,r
500,15,500,是,v
501,15,501,赵,nr
502,15,502,太爷,n
503,15,503,的,u
504,15,504,儿子,n
505,15,505,进,v
506,15,506,了,u
507,15,507,秀才,n
508,15,508,的,u
509,15,509,时候,n
510,15,510,﹐,w
511,15,511,锣声,n
512,15,512,镗,o
513,15,513,镗,o
514,15,514,的,u
515,15,515,报到,v
516,15,516,村里,n
517,15,517,来,v
518,15,518,﹐,w
519,15,519,阿Ｑ,nr
520,15,520,正,d
521,15,521,喝,v
522,15,522,了,u
523,15,523,两,m
524,15,524,碗,q
525,15,525,黄酒,n
526,15,526,﹐,w
527,15,527,便,d
528,15,528,手舞足蹈,i
529,15,529,的,u
530,15,530,说,v
531,15,531,﹐,w
532,15,532,这,r
533,15,533,于,p
534,15,534,他,r
535,15,535,也,d
536,15,536,很,d
537,15,537,光采,a
538,15,538,﹐,w
539,15,539,因 为,c
540,15,540,他,r
541,15,541,和,p
542,15,542,赵,nr
543,15,543,太爷,n
544,15,544,原来,d
545,15,545,是,v
546,15,546,本家,n
547,15,547,﹐,w
548,15,548,细细,d
549,15,549,的,u
550,15,550,排,v
551,15,551,起来,v
552,15,552,他,r
553,15,553,还,d
554,15,554,比,p
555,15,555,秀才,n
556,15,556,长,v
557,15,557,三,m
558,15,558,辈,q
559,15,559,呢,y
560,15,560,。,w
561,16,561,其时,r
562,16,562,几,m
563,16,563,个,q
564,16,564,旁听人,n
565,16,565,倒,d
566,16,566,也,d
567,16,567,肃然,z
568,16,568,的,u
569,16,569,有些,r
570,16,570,起敬,v
571,16,571,了,y
572,16,572,。,w
573,17,573,那,r
574,17,574,知道,v
575,17,575,第二,m
576,17,576,天,q
577,17,577,﹐,w
578,17,578,地保,nr
579,17,579,便,d
580,17,580,叫,v
581,17,581,阿Ｑ,nr
582,17,582,到,v
583,17,583,赵,nr
584,17,584,太爷,n
585,17,585,家里,s
586,17,586,去,v
587,17,587,﹔,w
588,17,588,太爷,n
589,17,589,一,d
590,17,590,见,v
591,17,591,﹐,w
592,17,592,满脸,n
593,17,593,溅,v
594,17,594,朱,Ag
595,17,595,﹐,n
596,17,596,喝道,v
597,17,597,﹕,w
598,17,598,“,w
599,17,599,阿Ｑ,nr
600,17,600,﹐,w
601,17,601,你,r
602,17,602,这,r
603,17,603,浑,a
604,17,604,小子,n
605,17,605,﹗,w
606,17,606,你,r
607,17,607,说,v
608,17,608,我,r
609,17,609,是,v
610,17,610,你,r
611,17,611,的,u
612,17,612,本家,n
613,17,613,么,y
614,17,614,﹖,w
615,17,615,”,w
616,17,616,阿Ｑ,nr
617,17,617,不,d
618,17,618,开口,v
619,17,619,。,w
620,18,620,赵,nr
621,18,621,太爷,n
622,18,622,愈,d
623,18,623,看,v
624,18,624,愈,d
625,18,625,生气,a
626,18,626,了,y
627,18,627,﹐,w
628,18,628,抢进,v
629,18,629,几,m
630,18,630,步,q
631,18,631,说,v
632,18,632,﹕,w
633,18,633,“,w
634,18,634,你,r
635,18,635,敢,v
636,18,636,胡说,v
637,18,637,﹗,w
638,18,638,我,r
639,18,639,怎么,r
640,18,640,会,v
641,18,641,有,v
642,18,642,你,r
643,18,643,这样,r
644,18,644,的,u
645,18,645,本家,n
646,18,646,﹖,w
647,18,647,你,r
648,18,648,姓,v
649,18,649,赵,nr
650,18,650,么,y
651,18,651,﹖,w
652,18,652,”,w
653,18,653,阿Ｑ,nr
654,18,654,不,d
655,18,655,开口,v
656,18,656,﹐,w
657,18,657,想,v
658,18,658,往,p
659,18,659,后退,v
660,18,660,了,y
661,18,661,﹔,w
662,18,662,赵,nr
663,18,663,太爷,n
664,18,664,跳,v
665,18,665,过去,v
666,18,666,﹐,w
667,18,667,给,v
668,18,668,了,u
669,18,669,他,r
670,18,670,一,m
671,18,671,个,q
672,18,672,嘴巴,n
673,18,673,。,w
674,19,674,“,w
675,19,675,你,r
676,19,676,怎么,r
677,19,677,会,v
678,19,678,姓,v
679,19,679,赵,nr
680,19,680,﹗,w
681,19,681,──,w
682,19,682,你,r
683,19,683,那里,r
684,19,684,配,v
685,19,685,姓,v
686,19,686,赵,nr
687,19,687,﹗,w
688,19,688,”,w
689,19,689,阿Ｑ,nr
690,19,690,并,d
691,19,691,没有,d
692,19,692,抗辩,v
693,19,693,他,r
694,19,694,确凿,ad
695,19,695,姓,v
696,19,696,赵,nr
697,19,697,﹐,w
698,19,698,只,d
699,19,699,用,p
700,19,700,手,n
701,19,701,摸,v
702,19,702,著,v
703,19,703,左颊,n
704,19,704,﹐,w
705,19,705,和,p
706,19,706,地保,nr
707,19,707,退,v
708,19,708,出去,v
709,19,709,了,y
710,19,710,﹔,w
711,19,711,外面,f
712,19,712,又,d
713,19,713,被,p
714,19,714,地保,n
715,19,715,训斥,v
716,19,716,了,u
717,19,717,一,m
718,19,718,番,q
719,19,719,﹐,w
720,19,720,谢,v
721,19,721,了,u
722,19,722,地保,nr
723,19,723,二百,m
724,19,724,文,q
725,19,725,酒,n
726,19,726,钱,n
727,19,727,。,w
728,20,728,知道,v
729,20,729,的,u
730,20,730,人,n
731,20,731,都,d
732,20,732,说,v
733,20,733,阿Ｑ,nr
734,20,734,太,d
735,20,735,荒唐,a
736,20,736,﹐,w
737,20,737,自己,r
738,20,738,去,v
739,20,739,招打,v
740,20,740,﹔,w
741,20,741,他,r
742,20,742,大约,d
743,20,743,未必,d
744,20,744,姓,v
745,20,745,赵,nr
746,20,746,﹐,w
747,20,747,即使,c
748,20,748,真,d
749,20,749,姓,v
750,20,750,赵,nr
751,20,751,﹐,w
752,20,752,有,v
753,20,753,赵,nr
754,20,754,太爷,n
755,20,755,在,p
756,20,756,这里,r
757,20,757,﹐,w
758,20,758,也,d
759,20,759,不,d
760,20,760,该,v
761,20,761,如此,r
762,20,762,胡说,v
763,20,763,的,u
764,20,764,。,w
765,21,765,此后,t
766,21,766,便,d
767,21,767,再,d
768,21,768,没有,v
769,21,769,人,n
770,21,770,提起,v
771,21,771,他,r
772,21,772,的,u
773,21,773,氏族,n
774,21,774,来,v
775,21,775,﹐,w
776,21,776,所以,c
777,21,777,我,r
778,21,778,终于,d
779,21,779,不,d
780,21,780,知道,v
781,21,781,阿Ｑ,nr
782,21,782,究竟,d
783,21,783,什么,r
784,21,784,姓,n
785,21,785,。,w
786,22,786,第三,m
787,22,787,﹐,w
788,22,788,我,r
789,22,789,又,d
790,22,790,不,d
791,22,791,知道,v
792,22,792,阿Ｑ,nr
793,22,793,的,u
794,22,794,名字,n
795,22,795,是,v
796,22,796,怎么,r
797,22,797,写,v
798,22,798,的,u
799,22,799,。,w
800,23,800,他,r
801,23,801,活,v
802,23,802,著,u
803,23,803,的,u
804,23,804,时候,n
805,23,805,﹐,w
806,23,806,人,n
807,23,807,都,d
808,23,808,叫,v
809,23,809,他,r
810,23,810,阿,nr
811,23,811,Ｑｕｅｉ,nx
812,23,812,﹐,w
813,23,813,死,v
814,23,814,了,u
815,23,815,以后,f
816,23,816,﹐,w
817,23,817,便,d
818,23,818,没有,v
819,23,819,一,m
820,23,820,个,q
821,23,821,人,n
822,23,822,再,d
823,23,823,叫,v
824,23,824,阿,nr
825,23,825,Ｑｕｅｉ,nx
826,23,826,了,y
827,23,827,﹐,w
828,23,828,那里,r
829,23,829,还,d
830,23,830,会,v
831,23,831,有,v
832,23,832,〈,w
833,23,833,著,v
834,23,834,之,u
835,23,835,竹帛,n
836,23,836,〉,w
837,23,837,〔,w
838,23,838,１１,m
839,23,839,〕,w
840,23,840,的,u
841,23,841,事,n
842,23,842,。,w
843,24,843,若,c
844,24,844,论,v
845,24,845,〈,w
846,24,846,著,v
847,24,847,之,u
848,24,848,竹帛,n
849,24,849,〉,w
850,24,850,﹐,w
851,24,851,这,r
852,24,852,篇,q
853,24,853,文章,n
854,24,854,要,v
855,24,855,算,v
856,24,856,第一,m
857,24,857,次,q
858,24,858,﹐,w
859,24,859,所以,c
860,24,860,先,d
861,24,861,遇著,v
862,24,862,了,u
863,24,863,这,r
864,24,864,第一,m
865,24,865,个,q
866,24,866,难关,n
867,24,867,。,w
868,25,868,我,r
869,25,869,□□□□□□□□□,w
870,25,870,阿,nr
871,25,871,Ｑｕｅｉ,nx
872,25,872,﹐,w
873,25,873,阿桂,nr
874,25,874,还是,c
875,25,875,阿贵,nr
876,25,876,呢,y
877,25,877,﹖,w
878,25,878,倘使,c
879,25,879,他,r
880,25,880,号叫,v
881,25,881,月亭,nr
882,25,882,﹐,w
883,25,883,或者,c
884,25,884,在,p
885,25,885,八月,t
886,25,886,间,f
887,25,887,做,v
888,25,888,过,u
889,25,889,生日,n
890,25,890,﹐,w
891,25,891,那,c
892,25,892,一定,d
893,25,893,是,v
894,25,894,阿桂,nr
895,25,895,了,y
896,25,896,﹔,w
897,25,897,而,c
898,25,898,他,r
899,25,899,既,c
900,25,900,没有,v
901,25,901,号,n
902,25,902,──,w
903,25,903,也许,d
904,25,904,有,v
905,25,905,号,n
906,25,906,﹐,w
907,25,907,只是,d
908,25,908,没有,v
909,25,909,人,n
910,25,910,知道,v
911,25,911,他,r
912,25,912,﹐,w
913,25,913,──,w
914,25,914,又,d
915,25,915,未尝,d
916,25,916,散,v
917,25,917,过,u
918,25,918,生日,n
919,25,919,征文,n
920,25,920,的,u
921,25,921,帖子,n
922,25,922,﹕,w
923,25,923,写作,v
924,25,924,阿桂,nr
925,25,925,﹐,w
926,25,926,是,v
927,25,927,武断,a
928,25,928,的,u
929,25,929,。,w
930,26,930,又,d
931,26,931,倘若,c
932,26,932,他,r
933,26,933,有,v
934,26,934,一,m
935,26,935,位,q
936,26,936,老兄,n
937,26,937,或,c
938,26,938,令弟,n
939,26,939,叫,v
940,26,940,阿富,nr
941,26,941,﹐,w
942,26,942,那,c
943,26,943,一定,d
944,26,944,是,v
945,26,945,阿贵,nr
946,26,946,了,y
947,26,947,﹔,w
948,26,948,而,c
949,26,949,他,r
950,26,950,又,d
951,26,951,只是,d
952,26,952,一,m
953,26,953,个,q
954,26,954,人,n
955,26,955,﹕,w
956,26,956,写作,v
957,26,957,阿贵,nr
958,26,958,﹐,w
959,26,959,也,d
960,26,960,没有,v
961,26,961,佐证,n
962,26,962,的,u
963,26,963,。,w
964,27,964,其余,r
965,27,965,音,n
966,27,966,Ｑｕｅｉ,nx
967,27,967,的,u
968,27,968,偏僻,a
969,27,969,字样,n
970,27,970,﹐,w
971,27,971,更加,d
972,27,972,凑,v
973,27,973,不,d
974,27,974,上,v
975,27,975,了,y
976,27,976,。,w
977,28,977,先前,t
978,28,978,﹐,w
979,28,979,我,r
980,28,980,也,d
981,28,981,曾,d
982,28,982,问,v
983,28,983,过,u
984,28,984,赵,nr
985,28,985,太爷,n
986,28,986,的,u
987,28,987,儿子,n
988,28,988,茂才,nr
989,28,989,〔,w
990,28,990,１２,m
991,28,991,〕,w
992,28,992,先生,n
993,28,993,﹐,w
994,28,994,谁料,v
995,28,995,博雅,nr
996,28,996,如此,r
997,28,997,公,Ag
998,28,998,﹐,w
999,28,999,竟,d
1000,28,1000,也,d
1001,28,1001,茫然,a
1002,28,1002,﹐,w
1003,28,1003,但,c
1004,28,1004,据,p
1005,28,1005,结论,n
1006,28,1006,说,v
1007,28,1007,﹐,w
1008,28,1008,是,v
1009,28,1009,因为,p
1010,28,1010,陈独秀,nr
1011,28,1011,办,v
1012,28,1012,了,u
1013,28,1013,《,w
1014,28,1014,新,a
1015,28,1015,青年,n
1016,28,1016,》,w
1017,28,1017,提倡,v
1018,28,1018,洋,Ag
1019,28,1019,字,n
1020,28,1020,〔,w
1021,28,1021,１３,m
1022,28,1022,〕,w
1023,28,1023,﹐,w
1024,28,1024,所以,c
1025,28,1025,国粹,n
1026,28,1026,沦亡,v
1027,28,1027,﹐,w
1028,28,1028,无可,d
1029,28,1029,查攷,v
1030,28,1030,了,y
1031,28,1031,。,w
1032,29,1032,我,r
1033,29,1033,的,u
1034,29,1034,最后,f
1035,29,1035,的,u
1036,29,1036,手段,n
1037,29,1037,﹐,w
1038,29,1038,只有,d
1039,29,1039,托,v
1040,29,1040,一,m
1041,29,1041,个,q
1042,29,1042,同乡,n
1043,29,1043,去,v
1044,29,1044,查,v
1045,29,1045,阿Ｑ,nr
1046,29,1046,犯事,v
1047,29,1047,的,u
1048,29,1048,案卷,n
1049,29,1049,﹐,w
1050,29,1050,八,m
1051,29,1051,个,q
1052,29,1052,月,n
1053,29,1053,之后,f
1054,29,1054,才,d
1055,29,1055,有,v
1056,29,1056,回信,n
1057,29,1057,﹐,w
1058,29,1058,说,v
1059,29,1059,案卷,n
1060,29,1060,里,f
1061,29,1061,并,d
1062,29,1062,无,v
1063,29,1063,与,p
1064,29,1064,阿Ｑｕｅｉ,nr
1065,29,1065,的,u
1066,29,1066,声音,n
1067,29,1067,相近,a
1068,29,1068,的,u
1069,29,1069,人,n
1070,29,1070,。,w
1071,30,1071,我,r
1072,30,1072,虽,c
1073,30,1073,不,d
1074,30,1074,知道,v
1075,30,1075,是,v
1076,30,1076,真,d
1077,30,1077,没有,d
1078,30,1078,﹐,v
1079,30,1079,还是,c
1080,30,1080,没有,d
1081,30,1081,查,v
1082,30,1082,﹐,w
1083,30,1083,然,c
1084,30,1084,而,c
1085,30,1085,也,d
1086,30,1086,再,d
1087,30,1087,没有,v
1088,30,1088,别的,r
1089,30,1089,方法,n
1090,30,1090,了,y
1091,30,1091,。,w
1092,31,1092,生怕,v
1093,31,1093,注音,vn
1094,31,1094,字母,n
1095,31,1095,还,d
1096,31,1096,未,d
1097,31,1097,通行,v
1098,31,1098,﹐,w
1099,31,1099,只好,d
1100,31,1100,用,v
1101,31,1101,了,u
1102,31,1102,〈,w
1103,31,1103,洋,Ag
1104,31,1104,字,n
1105,31,1105,〉,w
1106,31,1106,﹐,w
1107,31,1107,照,p
1108,31,1108,英国,ns
1109,31,1109,流行,v
1110,31,1110,的,u
1111,31,1111,拼法,n
1112,31,1112,写,v
1113,31,1113,他,r
1114,31,1114,为,v
1115,31,1115,阿,nr
1116,31,1116,Ｑｕｅｉ,nx
1117,31,1117,﹐,w
1118,31,1118,略,d
1119,31,1119,作,v
1120,31,1120,阿Ｑ,nr
1121,31,1121,。,w
1122,32,1122,这,r
1123,32,1123,近于,v
1124,32,1124,盲从,v
1125,32,1125,《,w
1126,32,1126,新,a
1127,32,1127,青年,n
1128,32,1128,》,w
1129,32,1129,﹐,w
1130,32,1130,自己,r
1131,32,1131,也,d
1132,32,1132,很,d
1133,32,1133,抱歉,a
1134,32,1134,﹐,w
1135,32,1135,但,c
1136,32,1136,茂才,nr
1137,32,1137,公,Ng
1138,32,1138,尚且,c
1139,32,1139,不,d
1140,32,1140,知,v
1141,32,1141,﹐,w
1142,32,1142,我,r
1143,32,1143,还,d
1144,32,1144,有,v
1145,32,1145,什么,r
1146,32,1146,好,a
1147,32,1147,办法,n
1148,32,1148,呢,y
1149,32,1149,。,w
1150,33,1150,第,m
1151,33,1151,四,m
1152,33,1152,﹐,w
1153,33,1153,是,v
1154,33,1154,阿Ｑ,nr
1155,33,1155,的,u
1156,33,1156,籍贯,n
1157,33,1157,了,y
1158,33,1158,。,w
1159,34,1159,倘,c
1160,34,1160,他,r
1161,34,1161,姓,v
1162,34,1162,赵,nr
1163,34,1163,﹐,w
1164,34,1164,则,c
1165,34,1165,据,p
1166,34,1166,现在,t
1167,34,1167,好,ad
1168,34,1168,称,v
1169,34,1169,郡,n
1170,34,1170,望,n
1171,34,1171,的,u
1172,34,1172,老,a
1173,34,1173,例,n
1174,34,1174,﹐,w
1175,34,1175,可以,v
1176,34,1176,照,p
1177,34,1177,《,w
1178,34,1178,郡名,n
1179,34,1179,百家姓,n
1180,34,1180,》,w
1181,34,1181,〔,w
1182,34,1182,１４,m
1183,34,1183,〕,w
1184,34,1184,上,f
1185,34,1185,的,u
1186,34,1186,注解,n
1187,34,1187,﹐,w
1188,34,1188,说,v
1189,34,1189,是,v
1190,34,1190,“,w
1191,34,1191,陇西,ns
1192,34,1192,天水,ns
1193,34,1193,人,n
1194,34,1194,也,y
1195,34,1195,”,w
1196,34,1196,﹐,w
1197,34,1197,但,c
1198,34,1198,可惜,v
1199,34,1199,这,r
1200,34,1200,姓,n
1201,34,1201,是,v
1202,34,1202,不甚,d
1203,34,1203,可靠,a
1204,34,1204,的,u
1205,34,1205,﹐,w
1206,34,1206,因此,c
1207,34,1207,籍贯,n
1208,34,1208,也,d
1209,34,1209,就,d
1210,34,1210,有些,r
1211,34,1211,决,v
1212,34,1212,不,d
1213,34,1213,定,v
1214,34,1214,。,w
1215,35,1215,他,r
1216,35,1216,虽然,c
1217,35,1217,多,ad
1218,35,1218,住,v
1219,35,1219,未庄,ns
1220,35,1220,﹐,w
1221,35,1221,然而,c
1222,35,1222,也,d
1223,35,1223,常常,d
1224,35,1224,宿,Vg
1225,35,1225,在,p
1226,35,1226,别处,r
1227,35,1227,﹐,w
1228,35,1228,不,d
