,sentence_id,token_id,token,POS_tag
309,13,309,如同,v
310,13,310,陌路人,n
311,13,311,。,w
312,14,312,到,v
313,14,313,得,u
314,14,314,那,r
315,14,315,有钱,a
316,14,316,时节,n
317,14,317,，,w
318,14,318,挥金,i
319,14,319,买笑,v
320,14,320,，,w
321,14,321,一掷巨万,i
322,14,322,。,w
323,15,323,思,v
324,15,324,饮酒,v
325,15,325,真个,d
326,15,326,琼浆玉液,i
327,15,327,，,w
328,15,328,不,d
329,15,329,数,v
330,15,330,那,r
331,15,331,琥珀,n
332,15,332,杯,Ng
333,15,333,流,v
334,15,334,；,w
335,15,335,要,v
336,15,336,斗气,v
337,15,337,钱可通神,v
338,15,338,，,w
339,15,339,果然,d
340,15,340,是,v
341,15,341,颐指气使,i
342,15,342,。,w
343,16,343,趋,v
344,16,344,炎,n
345,16,345,的,u
346,16,346,压,v
347,16,347,脊,Ng
348,16,348,挨,v
349,16,349,肩,n
350,16,350,，,w
351,16,351,附,v
352,16,352,势,Ng
353,16,353,的,u
354,16,354,吮痈舐痔,Vg
355,16,355,，,w
356,16,356,真,d
357,16,357,所谓,v
358,16,358,得势,v
359,16,359,叠,v
360,16,360,肩,n
361,16,361,而,c
362,16,362,来,v
363,16,363,，,w
364,16,364,失势,v
365,16,365,掉,v
366,16,366,臂,Ng
367,16,367,而,c
368,16,368,去,v
369,16,369,。,w
370,17,370,古今,t
371,17,371,炎冷,a
372,17,372,恶态,n
373,17,373,，,w
374,17,374,莫,d
375,17,375,有,v
376,17,376,甚于,v
377,17,377,此,r
378,17,378,者,r
379,17,379,。,w
380,18,380,这,r
381,18,381,两,m
382,18,382,等,q
383,18,383,人,n
384,18,384,，,w
385,18,385,岂,d
386,18,386,不,d
387,18,387,是,v
388,18,388,受,v
389,18,389,那,r
390,18,390,财,n
391,18,391,的,u
392,18,392,利害,a
393,18,393,处,n
394,18,394,！,w
395,19,395,如今,t
396,19,396,再说,v
397,19,397,那,r
398,19,398,色,Ng
399,19,399,的,u
400,19,400,利害,n
401,19,401,。,w
402,20,402,请,v
403,20,403,看,v
404,20,404,如今,t
405,20,405,世界,n
406,20,406,，,w
407,20,407,你,r
408,20,408,说,v
409,20,409,那,r
410,20,410,坐怀不乱,l
411,20,411,的,u
412,20,412,柳下惠,nr
413,20,413,，,w
414,20,414,闭门不纳,v
415,20,415,的,u
416,20,416,鲁,nr
417,20,417,男子,n
418,20,418,，,w
419,20,419,与,c
420,20,420,那,r
421,20,421,秉烛达旦,i
422,20,422,的,u
423,20,423,关云长,nr
424,20,424,，,w
425,20,425,古今,n
426,20,426,能,v
427,20,427,有,v
428,20,428,几,m
429,20,429,人,n
430,20,430,？,w
431,21,431,至,p
432,21,432,如,v
433,21,433,三妻四妾,i
434,21,434,，,w
435,21,435,买笑追欢,v
436,21,436,的,u
437,21,437,，,w
438,21,438,又当别论,v
439,21,439,。,w
440,22,440,还,d
441,22,441,有,v
442,22,442,那,r
443,22,443,一,m
444,22,444,种,q
445,22,445,好色,a
446,22,446,的,u
447,22,447,人,n
448,22,448,，,w
449,22,449,见,v
450,22,450,了,u
451,22,451,个,q
452,22,452,妇女,n
453,22,453,略,d
454,22,454,有,v
455,22,455,几,m
456,22,456,分,q
457,22,457,颜色,n
458,22,458,，,w
459,22,459,便,d
460,22,460,百计千方,i
461,22,461,偷寒送暖,i
462,22,462,，,w
463,22,463,一,d
464,22,464,到,v
465,22,465,了,u
466,22,466,著手,vn
467,22,467,时节,n
468,22,468,，,w
469,22,469,只,d
470,22,470,图,v
471,22,471,那,r
472,22,472,一瞬,t
473,22,473,欢娱,a
474,22,474,，,w
475,22,475,也,d
476,22,476,全,d
477,22,477,不,d
478,22,478,顾,v
479,22,479,亲戚,n
480,22,480,的,u
481,22,481,名分,n
482,22,482,，,w
483,22,483,也,d
484,22,484,不,d
485,22,485,想,v
486,22,486,朋友,n
487,22,487,的,u
488,22,488,交情,n
489,22,489,。,w
490,23,490,起初,d
491,23,491,时,Ng
492,23,492,不,d
493,23,493,知,v
494,23,494,用,v
495,23,495,了,u
496,23,496,多少,r
497,23,497,滥,a
498,23,498,钱,n
499,23,499,，,w
500,23,500,费,v
501,23,501,了,u
502,23,502,几,m
503,23,503,遭,q
504,23,504,酒食,n
505,23,505,。,w
506,24,506,正,d
507,24,507,是,v
508,24,508,：,w
509,24,509,三,m
510,24,510,杯,q
511,24,511,花,n
512,24,512,作,v
513,24,513,合,vn
514,24,514,，,w
515,24,515,两,m
516,24,516,盏,q
517,24,517,色,n
518,24,518,媒人,n
519,24,519,。,w
520,25,520,到,p
521,25,521,后来,t
522,25,522,情,n
523,25,523,浓,a
524,25,524,事,n
525,25,525,露,v
526,25,526,，,w
527,25,527,甚而,c
528,25,528,斗,v
529,25,529,狠,a
530,25,530,杀伤,v
531,25,531,，,w
532,25,532,性命,n
533,25,533,不,d
534,25,534,保,v
535,25,535,，,w
536,25,536,妻孥,n
537,25,537,难,ad
538,25,538,顾,v
539,25,539,，,w
540,25,540,事业,n
541,25,541,成,v
542,25,542,灰,n
543,25,543,。,w
544,26,544,就,d
545,26,545,如,v
546,26,546,那,r
547,26,547,石季伦,nr
548,26,548,泼,v
549,26,549,天,n
550,26,550,豪富,n
551,26,551,，,w
552,26,552,为,p
553,26,553,绿珠,nr
554,26,554,命,n
555,26,555,丧,Vg
556,26,556,囹圄,n
557,26,557,；,w
558,26,558,楚,Tg
559,26,559,霸王,n
560,26,560,气概,n
561,26,561,拔,v
562,26,562,山,n
563,26,563,，,w
564,26,564,因,p
565,26,565,虞姬,nr
566,26,566,头,n
567,26,567,悬,v
568,26,568,垓下,ns
569,26,569,。,w
570,27,570,真,d
571,27,571,所谓,v
572,27,572,：,w
573,27,573,「,w
574,27,574,生,v
575,27,575,我,r
576,27,576,之,u
577,27,577,门,n
578,27,578,死,v
579,27,579,我,r
580,27,580,户,Ng
581,27,581,，,w
582,27,582,看,v
583,27,583,得,u
584,27,584,破,a
585,27,585,时,Ng
586,27,586,忍,v
587,27,587,不,d
588,27,588,过,v
589,27,589,」,w
590,27,590,。,w
591,28,591,这样,r
592,28,592,人,n
593,28,593,岂,d
594,28,594,不,d
595,28,595,是,v
596,28,596,受,v
597,28,597,那,r
598,28,598,色,Ng
599,28,599,的,u
600,28,600,利害,a
601,28,601,处,n
602,28,602,！,w
603,29,603,说,v
604,29,604,便,d
605,29,605,如此,r
606,29,606,说,v
607,29,607,，,w
608,29,608,这,r
609,29,609,财,n
610,29,610,色,n
611,29,611,二,m
612,29,612,字,n
613,29,613,，,w
614,29,614,从来,d
615,29,615,只,d
616,29,616,没有,d
617,29,617,看,v
618,29,618,得,u
619,29,619,破,a
620,29,620,的,u
621,29,621,。,w
622,30,622,若,v
623,30,623,有,v
624,30,624,那,r
625,30,625,看,v
626,30,626,得,u
627,30,627,破,a
628,30,628,的,u
629,30,629,，,w
630,30,630,便,d
631,30,631,见,v
632,30,632,得,u
633,30,633,堆金积玉,n
634,30,634,，,w
635,30,635,是,v
636,30,636,棺材,n
637,30,637,内,f
638,30,638,带,v
639,30,639,不,d
640,30,640,去,v
641,30,641,的,u
642,30,642,瓦砾,n
643,30,643,泥沙,n
644,30,644,；,w
645,30,645,贯朽粟红,a
646,30,646,，,w
647,30,647,是,v
648,30,648,皮囊,n
649,30,649,内,f
650,30,650,装,v
651,30,651,不,d
652,30,652,尽,v
653,30,653,的,u
654,30,654,臭,a
655,30,655,淤,vn
656,30,656,粪土,n
657,30,657,。,w
658,31,658,高堂,n
659,31,659,广厦,n
660,31,660,，,w
661,31,661,玉宇琼楼,n
662,31,662,，,w
663,31,663,是,v
664,31,664,坟,n
665,31,665,山上,s
666,31,666,起,v
667,31,667,不,d
668,31,668,得,v
669,31,669,的,u
670,31,670,享,vn
671,31,671,堂,n
672,31,672,；,w
673,31,673,锦衣,n
674,31,674,绣袄,n
675,31,675,，,w
676,31,676,狐,Ng
677,31,677,服,n
678,31,678,貂,n
679,31,679,裘,Ng
680,31,680,，,w
681,31,681,是,v
682,31,682,骷髅,n
683,31,683,上,f
684,31,684,裹,v
685,31,685,不,d
686,31,686,了,v
687,31,687,的,u
688,31,688,败絮,n
689,31,689,。,w
690,32,690,即如,c
691,32,691,那,r
692,32,692,妖,Ag
693,32,693,姬,Ng
694,32,694,艳,a
695,32,695,女,Ng
696,32,696,，,w
697,32,697,献媚,v
698,32,698,工,a
699,32,699,妍,Ng
700,32,700,，,w
701,32,701,看,v
702,32,702,得,u
703,32,703,破,v
704,32,704,的,u
705,32,705,，,w
706,32,706,却,d
707,32,707,如,v
708,32,708,交锋,vn
709,32,709,阵,Ng
710,32,710,上,f
711,32,711,将军,n
712,32,712,叱咤,v
713,32,713,献,v
714,32,714,威风,n
715,32,715,；,w
716,32,716,朱唇皓齿,n
717,32,717,，,w
718,32,718,掩,v
719,32,719,袖,Ng
720,32,720,回眸,v
721,32,721,，,w
722,32,722,懂得,v
723,32,723,来,v
724,32,724,时,Ng
725,32,725,，,w
726,32,726,便,d
727,32,727,是,v
728,32,728,阎罗殿,n
729,32,729,前,f
730,32,730,鬼,n
731,32,731,判,v
732,32,732,夜叉,n
733,32,733,增,v
734,32,734,恶态,n
735,32,735,。,w
736,33,736,罗,n
737,33,737,袜,Ng
738,33,738,一,m
739,33,739,弯,a
740,33,740,，,w
741,33,741,金莲,n
742,33,742,三,m
743,33,743,寸,q
744,33,744,，,w
745,33,745,是,v
746,33,746,砌,v
747,33,747,坟,n
748,33,748,时,Ng
749,33,749,破土,v
750,33,750,的,u
751,33,751,锹,n
752,33,752,锄,Ng
753,33,753,；,w
754,33,754,枕上,s
755,33,755,绸缪,a
756,33,756,，,w
757,33,757,被,n
758,33,758,中,f
759,33,759,恩爱,a
760,33,760,，,w
761,33,761,是,v
762,33,762,五,m
763,33,763,殿下,n
764,33,764,油锅,n
765,33,765,中,f
766,33,766,生活,vn
767,33,767,。,w
768,34,768,只有,d
769,34,769,那,r
770,34,770,金刚经,n
771,34,771,上,f
772,34,772,两,m
773,34,773,句,q
774,34,774,说,v
775,34,775,得,u
776,34,776,好,a
777,34,777,，,w
778,34,778,他,r
779,34,779,说道,v
780,34,780,：,w
781,34,781,「,w
782,34,782,如,v
783,34,783,梦幻泡影,i
784,34,784,，,w
785,34,785,如,v
786,34,786,电,n
787,34,787,复,Vg
788,34,788,如,v
789,34,789,露,n
790,34,790,。,w
791,35,791,」,w
792,35,792,见得,v
793,35,793,人生,n
794,35,794,在世,v
795,35,795,，,w
796,35,796,一,m
797,35,797,件,q
798,35,798,也,d
799,35,799,少,v
800,35,800,不,d
801,35,801,得,v
802,35,802,，,w
803,35,803,到,v
804,35,804,了,u
805,35,805,那,r
806,35,806,结束,v
807,35,807,时,Ng
808,35,808,，,w
809,35,809,一,m
810,35,810,件,q
811,35,811,也,d
812,35,812,用,v
813,35,813,不,d
814,35,814,著,v
815,35,815,。,w
816,36,816,随著,p
817,36,817,你,r
818,36,818,举,v
819,36,819,鼎,Ng
820,36,820,荡舟,v
821,36,821,的,u
822,36,822,神力,n
823,36,823,，,w
824,36,824,到头来,d
825,36,825,少,v
826,36,826,不,d
827,36,827,得,v
828,36,828,骨软筋麻,l
829,36,829,；,w
830,36,830,由著,p
831,36,831,你,r
832,36,832,铜,n
833,36,833,山,n
834,36,834,金,b
835,36,835,谷,Ng
836,36,836,的,u
837,36,837,奢华,an
838,36,838,，,w
839,36,839,正好,z
840,36,840,时,Ng
841,36,841,却,d
842,36,842,又,d
843,36,843,要,v
844,36,844,冰,n
845,36,845,消,v
846,36,846,雪,n
847,36,847,散,v
848,36,848,。,w
849,37,849,假饶,c
850,37,850,你,r
851,37,851,闭月羞花,i
852,37,852,的,u
853,37,853,容貌,n
854,37,854,，,w
855,37,855,一,d
856,37,856,到,v
857,37,857,了,u
858,37,858,垂,v
859,37,859,眉,n
860,37,860,落,v
861,37,861,眼,n
862,37,862,，,w
863,37,863,人,n
864,37,864,皆,d
865,37,865,掩鼻而过,l
866,37,866,之,r
867,37,867,；,w
868,37,868,比如,v
869,37,869,你,r
870,37,870,陆贾,nr
871,37,871,隋,nr
872,37,872,何,r
873,37,873,的,u
874,37,874,机锋,n
875,37,875,，,w
876,37,876,若,c
877,37,877,遇,v
878,37,878,著,v
879,37,879,齿,Ng
880,37,880,冷,a
881,37,881,唇,Ng
882,37,882,寒,Ag
883,37,883,，,w
884,37,884,吾,r
885,37,885,未,d
886,37,886,如,v
887,37,887,之,r
888,37,888,何,r
889,37,889,也,y
890,37,890,已,y
891,37,891,。,w
892,38,892,到,d
893,38,893,不,d
894,38,894,如,v
895,38,895,削去,v
896,38,896,六根清净,n
897,38,897,，,w
898,38,898,披上,v
899,38,899,一,m
900,38,900,领,q
901,38,901,袈裟,n
902,38,902,，,w
903,38,903,参透,v
904,38,904,了,u
905,38,905,空,a
906,38,906,色,n
907,38,907,世界,n
908,38,908,，,w
909,38,909,打磨,v
910,38,910,穿,v
911,38,911,生,vn
912,38,912,灭,vn
913,38,913,机关,n
914,38,914,，,w
915,38,915,直超,v
916,38,916,无,v
917,38,917,上乘,b
918,38,918,，,w
919,38,919,不,d
920,38,920,落,v
921,38,921,是非,n
922,38,922,窠,n
923,38,923,，,w
924,38,924,倒,d
925,38,925,得,v
926,38,926,个,q
927,38,927,清闲自在,a
928,38,928,，,w
929,38,929,不,d
930,38,930,向,p
931,38,931,火坑,n
932,38,932,中,f
933,38,933,翻筋斗,v
934,38,934,也,y
935,38,935,。,w
936,39,936,正,d
937,39,937,是,v
938,39,938,：,w
939,39,939,三,m
940,39,940,寸,q
941,39,941,气,n
942,39,942,在,v
943,39,943,千,m
944,39,944,般,u
945,39,945,用,v
946,39,946,，,w
947,39,947,一,m
948,39,948,日,q
949,39,949,无常,a
950,39,950,万事,n
951,39,951,休,v
952,39,952,。,w
953,40,953,说话,v
954,40,954,的,u
955,40,955,为何,r
956,40,956,说,v
957,40,957,此,r
958,40,958,一,m
959,40,959,段,q
960,40,960,酒色财气,n
961,40,961,的,u
962,40,962,缘故,n
963,40,963,？,w
964,41,964,只,d
965,41,965,为,p
966,41,966,当时,t
967,41,967,有,v
968,41,968,一,m
969,41,969,个,q
970,41,970,人家,n
971,41,971,，,w
972,41,972,先前,t
973,41,973,恁地,r
974,41,974,富贵,a
975,41,975,，,w
976,41,976,到,p
977,41,977,后来,t
978,41,978,煞,Dg
979,41,979,甚,Dg
980,41,980,凄凉,a
981,41,981,，,w
982,41,982,权谋,n
983,41,983,术,n
984,41,984,智,Ng
985,41,985,，,w
986,41,986,一,m
987,41,987,毫,q
988,41,988,也,d
989,41,989,用,v
990,41,990,不,d
991,41,991,著,v
992,41,992,，,w
993,41,993,亲友,n
994,41,994,兄弟,n
995,41,995,，,w
996,41,996,一,m
997,41,997,个,q
998,41,998,也,d
999,41,999,靠,v
1000,41,1000,不,d
1001,41,1001,著,v
1002,41,1002,，,w
1003,41,1003,享,Vg
1004,41,1004,不,d
1005,41,1005,过,v
1006,41,1006,几,m
1007,41,1007,年,q
1008,41,1008,的,u
1009,41,1009,荣华,n
1010,41,1010,，,w
1011,41,1011,倒,d
1012,41,1012,做,v
1013,41,1013,了,u
1014,41,1014,许多,m
1015,41,1015,的,u
1016,41,1016,话,n
1017,41,1017,靶,n
1018,41,1018,。,w
1019,42,1019,内中,f
1020,42,1020,又,d
1021,42,1021,有,v
1022,42,1022,几,m
1023,42,1023,个,q
1024,42,1024,斗宠,v
1025,42,1025,争强,v
1026,42,1026,，,w
1027,42,1027,迎奸卖俏,v
1028,42,1028,的,u
1029,42,1029,，,w
1030,42,1030,起先,d
1031,42,1031,好,a
1032,42,1032,不,d
1033,42,1033,妖娆,a
1034,42,1034,妩媚,a
1035,42,1035,，,w
1036,42,1036,到,p
1037,42,1037,后来,t
1038,42,1038,也,d
1039,42,1039,免,v
1040,42,1040,不得,d
1041,42,1041,尸,Ng
1042,42,1042,横,v
1043,42,1043,灯影,n
1044,42,1044,，,w
1045,42,1045,血染,v
1046,42,1046,空房,n
1047,42,1047,。,w
1048,43,1048,正,d
1049,43,1049,是,v
1050,43,1050,：,w
1051,43,1051,善有善报,l
1052,43,1052,，,w
1053,43,1053,恶有恶报,l
1054,43,1054,；,w
1055,43,1055,天网恢恢,i
1056,43,1056,，,w
1057,43,1057,疏而不漏,l
1058,43,1058,。,w
1059,44,1059,话说,v
1060,44,1060,大,a
1061,44,1061,宋,Tg
1062,44,1062,徽宗,nr
1063,44,1063,皇帝,n
1064,44,1064,政和,nz
1065,44,1065,年间,f
1066,44,1066,，,w
1067,44,1067,山东省,ns
1068,44,1068,东平府,ns
1069,44,1069,清河县,ns
1070,44,1070,中,f
1071,44,1071,，,w
1072,44,1072,有,v
1073,44,1073,一,m
1074,44,1074,个,q
1075,44,1075,风流,a
1076,44,1076,子弟,n
1077,44,1077,，,w
1078,44,1078,生得,v
1079,44,1079,状貌,n
1080,44,1080,魁梧,a
1081,44,1081,，,w
1082,44,1082,性情,n
1083,44,1083,潇洒,a
1084,44,1084,，,w
1085,44,1085,饶,v
1086,44,1086,有,v
1087,44,1087,几,m
1088,44,1088,贯,q
1089,44,1089,家资,n
1090,44,1090,，,w
1091,44,1091,年纪,n
1092,44,1092,二十六,m
1093,44,1093,七,m
1094,44,1094,。,w
1095,45,1095,这,r
1096,45,1096,人,n
1097,45,1097,复姓,n
1098,45,1098,西门,nr
1099,45,1099,，,w
1100,45,1100,单,d
1101,45,1101,讳,Ng
1102,45,1102,一,m
1103,45,1103,个,q
1104,45,1104,庆,Ng
1105,45,1105,字,n
1106,45,1106,。,w
1107,46,1107,他,r
1108,46,1108,父亲,n
1109,46,1109,西门达,nr
1110,46,1110,，,w
1111,46,1111,原,d
1112,46,1112,走,v
1113,46,1113,川广,j
1114,46,1114,贩,v
1115,46,1115,药材,n
1116,46,1116,，,w
1117,46,1117,就,d
1118,46,1118,在,p
1119,46,1119,这,r
1120,46,1120,清河县,ns
1121,46,1121,前,f
1122,46,1122,开,v
1123,46,1123,著,v
1124,46,1124,一,m
1125,46,1125,个,q
1126,46,1126,大大,a
1127,46,1127,的,u
1128,46,1128,生,a
1129,46,1129,药铺,n
1130,46,1130,。,w
1131,47,1131,现,Tg
1132,47,1132,住,v
1133,47,1133,著,u
1134,47,1134,门面,n
1135,47,1135,五,m
1136,47,1136,间,q
1137,47,1137,到底,d
1138,47,1138,七,m
1139,47,1139,进,v
1140,47,1140,的,u
1141,47,1141,房子,n
1142,47,1142,。,w
1143,48,1143,家,n
1144,48,1144,中,f
1145,48,1145,呼,v
1146,48,1146,奴,Ng
1147,48,1147,使,v
1148,48,1148,婢,Ng
1149,48,1149,，,w
1150,48,1150,骡马,n
1151,48,1151,成群,v
1152,48,1152,，,w
1153,48,1153,虽,c
1154,48,1154,算,v
1155,48,1155,不,d
1156,48,1156,得,v
1157,48,1157,十分,m
1158,48,1158,富贵,a
1159,48,1159,，,w
1160,48,1160,却,d
1161,48,1161,也,d
1162,48,1162,是,v
1163,48,1163,清河,ns
1164,48,1164,县,n
1165,48,1165,中,f
1166,48,1166,一,m
1167,48,1167,个,q
1168,48,1168,殷实,a
1169,48,1169,的,u
1170,48,1170,人家,n
1171,48,1171,。,w
1172,49,1172,只,d
1173,49,1173,为,p
1174,49,1174,这,r
1175,49,1175,西门达,nr
1176,49,1176,员外,n
1177,49,1177,夫妇,n
1178,49,1178,去世,v
1179,49,1179,的,u
1180,49,1180,早,a
1181,49,1181,，,w
1182,49,1182,单,d
1183,49,1183,生,v
1184,49,1184,这个,r
1185,49,1185,儿子,n
1186,49,1186,却,d
1187,49,1187,又,d
1188,49,1188,百般,d
1189,49,1189,爱惜,v
1190,49,1190,，,w
1191,49,1191,听,v
1192,49,1192,其所为,i
1193,49,1193,，,w
1194,49,1194,所以,c
1195,49,1195,这,r
1196,49,1196,人,n
1197,49,1197,不甚,d
1198,49,1198,读书,v
1199,49,1199,，,w
1200,49,1200,终日,m
1201,49,1201,闲游,v
1202,49,1202,浪荡,v
1203,49,1203,。,w
1204,50,1204,一,m
1205,50,1205,自,p
1206,50,1206,父母,n
1207,50,1207,亡,Vg
1208,50,1208,后,f
1209,50,1209,，,w
1210,50,1210,专一,d
1211,50,1211,在,p
1212,50,1212,外,f
1213,50,1213,眠花宿柳,l
1214,50,1214,，,w
1215,50,1215,惹,v
1216,50,1216,草,n
1217,50,1217,招风,i
1218,50,1218,，,w
1219,50,1219,学,v
1220,50,1220,得,u
1221,50,1221,些,q
1222,50,1222,好,a
1223,50,1223,拳棒,n
1224,50,1224,，,w
1225,50,1225,又,d
1226,50,1226,会,v
1227,50,1227,赌博,v
1228,50,1228,，,w
1229,50,1229,双,m
1230,50,1230,陆,Ng
1231,50,1231,象棋,n
1232,50,1232,，,w
1233,50,1233,抹牌,n
1234,50,1234,道字,n
1235,50,1235,，,w
1236,50,1236,无,v
1237,50,1237,不,d
1238,50,1238,通晓,v
1239,50,1239,。,w
1240,51,1240,结识,v
