,sentence_id,token_id,token,POS_tag
370,17,370,，,w
371,17,371,解决,v
372,17,372,了,u
373,17,373,家,n
374,17,374,中,f
375,17,375,的,u
376,17,376,经济,n
377,17,377,上,f
378,17,378,的,u
379,17,379,急,vn
380,17,380,需,vn
381,17,381,，,w
382,17,382,可谓,v
383,17,383,“,w
384,17,384,雪中送炭,i
385,17,385,”,w
386,17,386,。,w
387,18,387,妈妈,n
388,18,388,的,u
389,18,389,重生,vn
390,18,390,经过,n
391,18,391,，,w
392,18,392,是,v
393,18,393,在,p
394,18,394,苦痛,a
395,18,395,的,u
396,18,396,病床,n
397,18,397,上,f
398,18,398,。,w
399,19,399,她,r
400,19,400,在,p
401,19,401,得,v
402,19,402,重病,n
403,19,403,的,u
404,19,404,半,m
405,19,405,年,q
406,19,406,期间,f
407,19,407,，,w
408,19,408,时而,d
409,19,409,魂,n
410,19,410,游,v
411,19,411,明宫,ns
412,19,412,，,w
413,19,413,与,p
414,19,414,光亮,n
415,19,415,的,u
416,19,416,天使,n
417,19,417,拉手,v
418,19,418,在,p
419,19,419,乐园,n
420,19,420,；,w
421,19,421,时而,d
422,19,422,回到,v
423,19,423,人间,n
424,19,424,，,w
425,19,425,与,p
426,19,426,骨肉,n
427,19,427,相聚,v
428,19,428,呻吟,v
429,19,429,。,w
430,20,430,医生,n
431,20,431,已,d
432,20,432,通知,v
433,20,433,爸爸,n
434,20,434,为,p
435,20,435,妈妈,n
436,20,436,准备,v
437,20,437,后事,n
438,20,438,。,w
439,21,439,有,v
440,21,440,一,m
441,21,441,天,q
442,21,442,，,w
443,21,443,她,r
444,21,444,告诉,v
445,21,445,家人,n
446,21,446,，,w
447,21,447,她,r
448,21,448,盼望,v
449,21,449,十二月,t
450,21,450,三十一,m
451,21,451,日,q
452,21,452,那,r
453,21,453,天,q
454,21,454,来临,v
455,21,455,。,w
456,22,456,果真,d
457,22,457,就,d
458,22,458,是,v
459,22,459,在,p
460,22,460,十二月,t
461,22,461,三十一,m
462,22,462,日,q
463,22,463,那,r
464,22,464,一,m
465,22,465,天,q
466,22,466,，,w
467,22,467,已经,d
468,22,468,奄奄一息,i
469,22,469,的,u
470,22,470,妈妈,n
471,22,471,，,w
472,22,472,听到,v
473,22,473,使,v
474,22,474,人,n
475,22,475,起死回生,i
476,22,476,的,u
477,22,477,大,a
478,22,478,医生,n
479,22,479,主,n
480,22,480,耶稣,nr
481,22,481,的,u
482,22,482,声音,n
483,22,483,：,w
484,22,484,“,w
485,22,485,妇人,n
486,22,486,起来,v
487,22,487,吃,v
488,22,488,你,r
489,22,489,的,u
490,22,490,饭,n
491,22,491,和,c
492,22,492,肉,n
493,22,493,吧,y
494,22,494,！,w
495,23,495,今晚,t
496,23,496,我,r
497,23,497,要,v
498,23,498,赐,v
499,23,499,你,r
500,23,500,新,a
501,23,501,生命,n
502,23,502,。,w
503,23,503,”,w
504,24,504,妈妈,n
505,24,505,忽然,d
506,24,506,坐,v
507,24,507,起来,v
508,24,508,，,w
509,24,509,向,p
510,24,510,爸爸,n
511,24,511,要饭,v
512,24,512,与,c
513,24,513,肉,n
514,24,514,吃,v
515,24,515,。,w
516,25,516,那,r
517,25,517,天,q
518,25,518,晚上,t
519,25,519,，,w
520,25,520,妈妈,n
521,25,521,还,d
522,25,522,吃,v
523,25,523,家乡,n
524,25,524,人,n
525,25,525,爱,v
526,25,526,吃,v
527,25,527,的,u
528,25,528,米团,n
529,25,529,，,w
530,25,530,感谢,v
531,25,531,父神,n
532,25,532,，,w
533,25,533,从,p
534,25,534,那,r
535,25,535,天,q
536,25,536,晚上,t
537,25,537,，,w
538,25,538,妈妈,n
539,25,539,的,u
540,25,540,病,n
541,25,541,完全,ad
542,25,542,好,v
543,25,543,了,y
544,25,544,。,w
545,26,545,第二,m
546,26,546,天,q
547,26,547,早上,t
548,26,548,，,w
549,26,549,她,r
550,26,550,竟然,d
551,26,551,到,v
552,26,552,厨房,n
553,26,553,煮饭,v
554,26,554,。,w
555,27,555,我,r
556,27,556,的,u
557,27,557,外祖父,n
558,27,558,陈梦二,nr
559,27,559,由于,c
560,27,560,听到,v
561,27,561,女儿,n
562,27,562,病情,n
563,27,563,危急,a
564,27,564,，,w
565,27,565,特地,d
566,27,566,来,v
567,27,567,看,v
568,27,568,女儿,n
569,27,569,。,w
570,28,570,推开,v
571,28,571,门,n
572,28,572,，,w
573,28,573,不,d
574,28,574,见,v
575,28,575,女儿,n
576,28,576,卧,v
577,28,577,在,p
578,28,578,床,n
579,28,579,上,f
580,28,580,，,w
581,28,581,心想,v
582,28,582,女儿,n
583,28,583,一定,d
584,28,584,死,v
585,28,585,了,y
586,28,586,，,w
587,28,587,伤心,a
588,28,588,地,u
589,28,589,哭,v
590,28,590,起来,v
591,28,591,。,w
592,29,592,谁,r
593,29,593,知,v
594,29,594,他,r
595,29,595,的,u
596,29,596,女儿,n
597,29,597,竟然,d
598,29,598,蒙,v
599,29,599,主,Ng
600,29,600,医治,v
601,29,601,，,w
602,29,602,正在,d
603,29,603,厨房,n
604,29,604,烧饭,v
605,29,605,。,w
606,30,606,妈妈,n
607,30,607,有,v
608,30,608,了,u
609,30,609,这,r
610,30,610,段,q
611,30,611,生命,n
612,30,612,的,u
613,30,613,经历,n
614,30,614,，,w
615,30,615,不,d
616,30,616,再,d
617,30,617,是,v
618,30,618,不冷不热,l
619,30,619,，,w
620,30,620,一味,d
621,30,621,盲从,v
622,30,622,的,u
623,30,623,信徒,n
624,30,624,，,w
625,30,625,从此,d
626,30,626,热心,v
627,30,627,爱,v
628,30,628,主,n
629,30,629,，,w
630,30,630,甘心,v
631,30,631,与,p
632,30,632,丈夫,n
633,30,633,同,d
634,30,634,走,v
635,30,635,受苦,vn
636,30,636,事主,n
637,30,637,的,u
638,30,638,道路,n
639,30,639,，,w
640,30,640,与,p
641,30,641,郑,nr
642,30,642,师娘,n
643,30,643,常,d
644,30,644,一起,d
645,30,645,出去,v
646,30,646,布道,v
647,30,647,。,w
648,31,648,我,r
649,31,649,的,u
650,31,650,爸爸,n
651,31,651,妈妈,n
652,31,652,都,d
653,31,653,重生,v
654,31,654,后,f
655,31,655,，,w
656,31,656,一九○一,m
657,31,657,年,q
658,31,658,九月,t
659,31,659,二十七,m
660,31,660,日,q
661,31,661,的,u
662,31,662,下午,t
663,31,663,四,m
664,31,664,点,q
665,31,665,，,w
666,31,666,那,r
667,31,667,天,q
668,31,668,正好,z
669,31,669,是,v
670,31,670,中秋节,t
671,31,671,，,w
672,31,672,妈妈,n
673,31,673,生下,v
674,31,674,我,r
675,31,675,，,w
676,31,676,家,n
677,31,677,中,f
678,31,678,小名,n
679,31,679,叫,v
680,31,680,“,w
681,31,681,天恩,nz
682,31,682,”,w
683,31,683,，,w
684,31,684,学名,n
685,31,685,叫,v
686,31,686,尚节,nr
687,31,687,。,w
688,32,688,出生地,n
689,32,689,是,v
690,32,690,环山,v
691,32,691,而,c
692,32,692,成,v
693,32,693,、,w
694,32,694,山青水秀,i
695,32,695,的,u
696,32,696,凤迹村,ns
697,32,697,。,w
698,33,698,第一,m
699,33,699,章,q
700,33,700,从,p
701,33,701,出生,v
702,33,702,到,p
703,33,703,赴,v
704,33,704,美,j
705,33,705,留学,v
706,33,706,之前,f
707,33,707,(,w
708,33,708,1901,m
709,33,709,-,w
710,33,710,1920,m
711,33,711,),w
712,33,712,(,w
713,33,713,2,m
714,33,714,),w
715,33,715,童年,t
716,33,716,时代,n
717,33,717,难忘,a
718,33,718,的,u
719,33,719,三,m
720,33,720,件,q
721,33,721,事,n
722,33,722,(,w
723,33,723,1901,m
724,33,724,-,w
725,33,725,1909,m
726,33,726,),w
727,33,727,我,r
728,33,728,五,m
729,33,729,、,w
730,33,730,六,m
731,33,731,岁,q
732,33,732,时,Ng
733,33,733,，,w
734,33,734,全家,n
735,33,735,从,p
736,33,736,凤迹村,ns
737,33,737,搬到,v
738,33,738,兴化,ns
739,33,739,（,w
740,33,740,今,Tg
741,33,741,叫,v
742,33,742,莆田,ns
743,33,743,）,w
744,33,744,城内,s
745,33,745,，,w
746,33,746,爸爸,n
747,33,747,担任,v
748,33,748,兴化,ns
749,33,749,福音,n
750,33,750,书院,n
751,33,751,的,u
752,33,752,副,b
753,33,753,校长,n
754,33,754,。,w
755,34,755,近处,s
756,34,756,有,v
757,34,757,所,q
758,34,758,教会,n
759,34,759,办,v
760,34,760,的,u
761,34,761,哲明,nz
762,34,762,小学,n
763,34,763,，,w
764,34,764,我,r
765,34,765,除了,p
766,34,766,上,v
767,34,767,小学,n
768,34,768,外,f
769,34,769,，,w
770,34,770,每,r
771,34,771,圣日,n
772,34,772,参加,v
773,34,773,主,n
774,34,774,日,q
775,34,775,学,n
776,34,776,。,w
777,35,777,由于,c
778,35,778,主,Vg
779,35,779,日,j
780,35,780,学,Ng
781,35,781,老师,n
782,35,782,教授,v
783,35,783,有,v
784,35,784,方,Ng
785,35,785,，,w
786,35,786,使,v
787,35,787,我,r
788,35,788,获益,v
789,35,789,不,d
790,35,790,浅,a
791,35,791,。,w
792,36,792,后来,t
793,36,793,我,r
794,36,794,讲道,v
795,36,795,用来,v
796,36,796,喻,Vg
797,36,797,解,v
798,36,798,真理,n
799,36,799,的,u
800,36,800,故事,n
801,36,801,，,w
802,36,802,很多,m
803,36,803,是,v
804,36,804,采取,v
805,36,805,当年,t
806,36,806,在,p
807,36,807,主,Vg
808,36,808,日,j
809,36,809,学校,n
810,36,810,所,u
811,36,811,听到,v
812,36,812,的,u
813,36,813,。,w
814,37,814,使,v
815,37,815,我,r
816,37,816,终生,d
817,37,817,难忘,v
818,37,818,的,u
819,37,819,有,v
820,37,820,三,m
821,37,821,件,q
822,37,822,事,n
823,37,823,。,w
824,38,824,第一,m
825,38,825,件,q
826,38,826,事,n
827,38,827,：,w
828,38,828,上,v
829,38,829,小学,n
830,38,830,时,Ng
831,38,831,，,w
832,38,832,一,m
833,38,833,天,q
834,38,834,傍晚,t
835,38,835,放学,v
836,38,836,回家,v
837,38,837,听到,v
838,38,838,慈母,n
839,38,839,哭,v
840,38,840,女,Ng
841,38,841,的,u
842,38,842,哀,Ag
843,38,843,声,n
844,38,844,。,w
845,39,845,姐姐,n
846,39,846,叫,v
847,39,847,我,r
848,39,848,过去,v
849,39,849,，,w
850,39,850,告,v
851,39,851,诉,v
852,39,852,我,r
853,39,853,小妹,n
854,39,854,瑞德,nr
855,39,855,已经,d
856,39,856,死,v
857,39,857,了,y
858,39,858,，,w
859,39,859,我,r
860,39,860,拉,v
861,39,861,着,u
862,39,862,小,a
863,39,863,妹妹,n
864,39,864,僵硬,a
865,39,865,冰冷,z
866,39,866,的,u
867,39,867,手,n
868,39,868,，,w
869,39,869,引,v
870,39,870,我,r
871,39,871,想起,v
872,39,872,，,w
873,39,873,人,n
874,39,874,死,v
875,39,875,以后,f
876,39,876,到,v
877,39,877,哪里,r
878,39,878,去,v
879,39,879,？,w
880,40,880,因而,c
881,40,881,产生,v
882,40,882,了,u
883,40,883,怕,v
884,40,884,死,v
885,40,885,的,u
886,40,886,念头,n
887,40,887,。,w
888,41,888,第二,m
889,41,889,件,q
890,41,890,事,n
891,41,891,：,w
892,41,892,我,r
893,41,893,九,m
894,41,894,岁,q
895,41,895,时,Ng
896,41,896,亲自,d
897,41,897,目睹,v
898,41,898,兴化,ns
899,41,899,空前,ad
900,41,900,未,d
901,41,901,有,v
902,41,902,的,u
903,41,903,大,a
904,41,904,奋兴,nz
905,41,905,会,n
906,41,906,，,w
907,41,907,主讲人,n
908,41,908,是,v
909,41,909,我,r
910,41,910,主日,j
911,41,911,学,n
912,41,912,的,u
913,41,913,老师,n
914,41,914,，,w
915,41,915,他,r
916,41,916,的,u
917,41,917,讲题,n
918,41,918,是,v
919,41,919,“,w
920,41,920,橄榄山,n
921,41,921,下,f
922,41,922,客,Ng
923,41,923,西马尼园,ns
924,41,924,的,u
925,41,925,耶稣,nr
926,41,926,”,w
927,41,927,，,w
928,41,928,给,p
929,41,929,我,r
930,41,930,留下,v
931,41,931,难忘,a
932,41,932,的,u
933,41,933,印象,n
934,41,934,。,w
935,42,935,（,w
936,42,936,附,v
937,42,937,：,w
938,42,938,兴化,ns
939,42,939,卫,vn
940,42,940,理,n
941,42,941,公会,n
942,42,942,史,Ng
943,42,943,中,f
944,42,944,这样,r
945,42,945,介绍,v
946,42,946,：,w
947,42,947,一九○九,m
948,42,948,年,q
949,42,949,四月,t
950,42,950,九,m
951,42,951,日,q
952,42,952,午前,t
953,42,953,十一,m
954,42,954,点,q
955,42,955,，,w
956,42,956,举行,v
957,42,957,纪念,v
958,42,958,基督,n
959,42,959,受难,v
960,42,960,礼拜,n
961,42,961,。,w
962,43,962,林鸿万,nr
963,43,963,牧师,n
964,43,964,讲毕,v
965,43,965,，,w
966,43,966,闻者,n
967,43,967,泪,n
968,43,968,下,v
969,43,969,沾,v
970,43,970,襟,Ng
971,43,971,。,w
972,44,972,下午,t
973,44,973,六,m
974,44,974,点,q
975,44,975,，,w
976,44,976,男女,n
977,44,977,信徒,n
978,44,978,同心,d
979,44,979,禁食,v
980,44,980,祷告,v
981,44,981,者,k
982,44,982,三十,m
983,44,983,余,m
984,44,984,人,n
985,44,985,。,w
986,45,986,晚上,t
987,45,987,七点,t
988,45,988,，,w
989,45,989,林,nr
990,45,990,牧师,n
991,45,991,讲经,v
992,45,992,完毕,v
993,45,993,，,w
994,45,994,神学生,n
995,45,995,薛某,nr
996,45,996,起立,v
997,45,997,，,w
998,45,998,泪如雨下,i
999,45,999,将,p
1000,45,1000,贪污,vn
1001,45,1001,二,m
1002,45,1002,元,q
1003,45,1003,献出,v
1004,45,1004,。,w
1005,46,1005,全,a
1006,46,1006,堂,n
1007,46,1007,见,v
1008,46,1008,此,r
1009,46,1009,情况,n
1010,46,1010,，,w
1011,46,1011,凛然,z
1012,46,1012,如芒在背,l
1013,46,1013,，,w
1014,46,1014,灵,a
1015,46,1015,火,n
1016,46,1016,中,f
1017,46,1017,烧,v
1018,46,1018,，,w
1019,46,1019,各,r
1020,46,1020,言,Vg
1021,46,1021,己,r
1022,46,1022,罪,n
1023,46,1023,。,w
1024,47,1024,次日,t
1025,47,1025,晨,Tg
1026,47,1026,祷,Vg
1027,47,1027,会,n
1028,47,1028,，,w
1029,47,1029,堂,Ng
1030,47,1030,钟,n
1031,47,1031,未,d
1032,47,1032,响,v
1033,47,1033,，,w
1034,47,1034,而,c
1035,47,1035,座,Ng
1036,47,1036,已,d
1037,47,1037,满,a
1038,47,1038,。,w
1039,48,1039,有时,d
1040,48,1040,几,m
1041,48,1041,个,q
1042,48,1042,人,n
1043,48,1043,同时,d
1044,48,1044,认罪,v
1045,48,1045,，,w
1046,48,1046,如火燎原,i
1047,48,1047,，,w
1048,48,1048,如,v
1049,48,1049,鼎沸腾,i
1050,48,1050,，,w
1051,48,1051,不,d
1052,48,1052,可,v
1053,48,1053,遏止,v
1054,48,1054,。,w
1055,49,1055,祷告,v
1056,49,1056,时,Ng
1057,49,1057,，,w
1058,49,1058,众口,n
1059,49,1059,一,m
1060,49,1060,声,q
1061,49,1061,；,w
1062,49,1062,唱诗,v
1063,49,1063,时,Ng
1064,49,1064,，,w
1065,49,1065,一唱百和,l
1066,49,1066,。,w
1067,50,1067,男男女女,l
1068,50,1068,且,d
1069,50,1069,悔,v
1070,50,1070,且,d
1071,50,1071,认,v
1072,50,1072,。,w
1073,51,1073,有,v
1074,51,1074,设,v
1075,51,1075,私刑,n
1076,51,1076,酷,ad
1077,51,1077,打,v
1078,51,1078,人,n
1079,51,1079,者,k
1080,51,1080,，,w
1081,51,1081,交出,v
1082,51,1082,铁链,n
1083,51,1083,一,m
1084,51,1084,条,q
1085,51,1085,。,w
1086,52,1086,某,r
1087,52,1087,药房,n
1088,52,1088,公司,n
1089,52,1089,，,w
1090,52,1090,有,v
1091,52,1091,二,m
1092,52,1092,股东,n
1093,52,1093,认,v
1094,52,1094,私售,v
1095,52,1095,吗啡,n
1096,52,1096,、,w
1097,52,1097,害人,v
1098,52,1098,太,d
1099,52,1099,甚,Dg
1100,52,1100,的,u
1101,52,1101,罪,n
1102,52,1102,，,w
1103,52,1103,并,c
1104,52,1104,交出,v
1105,52,1105,十五,m
1106,52,1106,瓶,q
1107,52,1107,于,p
1108,52,1108,台,n
1109,52,1109,前,f
1110,52,1110,，,w
1111,52,1111,值,v
1112,52,1112,一百八十,m
1113,52,1113,金,q
1114,52,1114,。,w
1115,53,1115,还,d
1116,53,1116,有,v
1117,53,1117,交出,v
1118,53,1118,烟盘,n
1119,53,1119,、,w
1120,53,1120,烟杆,n
1121,53,1121,四,m
1122,53,1122,副,q
1123,53,1123,，,w
1124,53,1124,不义之财,i
1125,53,1125,二百,m
1126,53,1126,元,q
1127,53,1127,。,w
1128,54,1128,由于,c
1129,54,1129,听众,n
1130,54,1130,越来越,d
1131,54,1131,多,a
1132,54,1132,，,w
1133,54,1133,临时,d
1134,54,1134,提议,v
1135,54,1135,，,w
1136,54,1136,支搭,v
1137,54,1137,一,m
1138,54,1138,个,q
1139,54,1139,可,v
1140,54,1140,容,v
1141,54,1141,三,m
1142,54,1142,、,w
1143,54,1143,四千,m
1144,54,1144,人,n
1145,54,1145,的,u
1146,54,1146,帐幕,n
1147,54,1147,。,w
1148,55,1148,用,p
1149,55,1149,布,n
1150,55,1150,三十八,m
1151,55,1151,匹,q
1152,55,1152,，,w
1153,55,1153,男女,n
1154,55,1154,学生,n
1155,55,1155,同心,v
1156,55,1156,日夜,d
1157,55,1157,赶制,v
1158,55,1158,。,w
1159,56,1159,厦门,ns
1160,56,1160,、,w
1161,56,1161,福州,ns
1162,56,1162,，,w
1163,56,1163,各,r
1164,56,1164,华南,ns
1165,56,1165,区,n
1166,56,1166,都,d
1167,56,1167,派,v
1168,56,1168,代表,n
1169,56,1169,前来,v
1170,56,1170,。,w
1171,57,1171,信徒,n
1172,57,1172,奉献,v
1173,57,1173,四百六十六,m
1174,57,1174,元,q
1175,57,1175,搭,v
1176,57,1176,幕,n
1177,57,1177,供,v
1178,57,1178,代表,n
1179,57,1179,食宿,n
1180,57,1180,之,u
1181,57,1181,用,Ng
1182,57,1182,。,w
1183,58,1183,大会,n
1184,58,1184,人数,n
1185,58,1185,多,a
1186,58,1186,达,v
1187,58,1187,五千,m
1188,58,1188,人,n
1189,58,1189,。,w
1190,59,1190,许多,m
1191,59,1191,传道,vn
1192,59,1192,人,n
1193,59,1193,直认不讳,v
1194,59,1194,各,r
1195,59,1195,种,q
1196,59,1196,不法,b
1197,59,1197,可耻,a
1198,59,1198,的,u
1199,59,1199,事,n
1200,59,1200,。,w
1201,60,1201,会众,n
1202,60,1202,奉献,v
1203,60,1203,五百八十,m
1204,60,1204,元,q
1205,60,1205,为,p
1206,60,1206,拯救,v
1207,60,1207,吸毒,vn
1208,60,1208,者,k
1209,60,1209,，,w
1210,60,1210,设立,v
1211,60,1211,兴化,ns
1212,60,1212,基督教,nz
1213,60,1213,戒烟,vn
1214,60,1214,社,n
1215,60,1215,，,w
1216,60,1216,轰动,v
1217,60,1217,全,a
1218,60,1218,城,n
1219,60,1219,。,w
1220,61,1220,这,r
1221,61,1221,一切,r
1222,61,1222,都,d
1223,61,1223,是,v
1224,61,1224,圣灵,n
1225,61,1225,工作,vn
1226,61,1226,产生,v
1227,61,1227,美好,a
1228,61,1228,之,u
1229,61,1229,果效,n
1230,61,1230,。,w
1231,62,1231,来会者,n
1232,62,1232,都,d
1233,62,1233,得,v
1234,62,1234,了,u
1235,62,1235,丰富,a
1236,62,1236,的,u
1237,62,1237,生命,n
1238,62,1238,回到,v
1239,62,1239,自己,r
1240,62,1240,本地,r
1241,62,1241,，,w
1242,62,1242,使,v
1243,62,1243,奋兴,vn
1244,62,1244,之,u
1245,62,1245,火,n
